,region,category,parameter,mode,powertrain,year,unit,value,price,range_km,charging_time,sales_volume,co2_saved,battery_capacity,energy_efficiency,weight_kg,number_of_seats,motor_power,distance_traveled
552,Brazil,Historical,EV stock,Cars,PHEV,2016,Vehicles,75,37602,140,10.75,2418,135.41,98,700,1703,3,247,39988
553,Brazil,Historical,EV sales,Cars,PHEV,2016,Vehicles,47,51827,562,6.422942337712716,3842,863.68,42,74.73,1138,6,186.98245289710255,50175.23129802656
554,Brazil,Historical,EV sales,Cars,BEV,2016,Vehicles,130,56022,428,1.25,2016,345.14,63,147.2,1768,2,128,63895
555,Brazil,Historical,EV stock,Cars,BEV,2016,Vehicles,250,43408,543,4.55,4857,1054.94,62.02237502966443,112.34,1290,2,253,13139
556,Brazil,Historical,EV stock share,Buses,EV,2016,percent,0.000820000015665,70708,391,4.73,2874,449.49,43,109.97,1981,7,256,38427
557,Brazil,Historical,EV sales share,Vans,EV,2016,percent,0.002099999925122,57967,163,1.5,2533.7026277027962,165.0395478803821,82.29306458275417,490.8,2002,4.488475602275436,286,50175.159892153446
558,Brazil,Historical,EV sales share,Cars,EV,2016,percent,0.010999999940395,55082.98125254845,482.5154462696014,4.43,3208.057516390078,597.06,58.169998971586885,124.73,1856,7,247,4732
559,Brazil,Historical,EV stock share,Cars,EV,2016,percent,0.00079999997979,55079.50800015441,130,2.47,2518,130.94,97,522.7378800695684,1350,5,168,74745
560,Brazil,Historical,EV stock share,Cars,EV,2017,percent,0.001700000022538,33189,146,5.01,4612,269.34,67,458.9,1999,5,273,56739
561,Brazil,Historical,EV sales share,Cars,EV,2017,percent,0.023000000044704,42451,482,8.85,2513.2859313307595,492.2053418840155,46,62.973818633690684,2307,2,131,77457
562,Brazil,Historical,EV sales share,Vans,EV,2017,percent,0.006000000052154,66039,503,9.31,325,211.4498754029662,73,145.13,1668,4.529791723942542,229,23092
563,Brazil,Historical,EV stock share,Buses,EV,2017,percent,0.001300000003539,73123,288,10.54,4986,574.39,91,315.97,2176,5,213,46800
564,Brazil,Historical,EV sales share,Buses,EV,2017,percent,0.009800000116229,54456,336,4.91,4041.1253065693763,568.92,73,217.26,1144,4.438424262335902,94,14257
565,Brazil,Historical,EV stock,Cars,BEV,2017,Vehicles,320,72720,334,10.85,1261,160.1902987132546,79,236.53,2426,4,205,28823
566,Brazil,Historical,EV sales,Cars,BEV,2017,Vehicles,140,55079.500881627144,467,7.59,1893,353.61,30,64.24,2355,3,186.73260118336694,74457
567,Brazil,Historical,EV sales,Cars,PHEV,2017,Vehicles,290,55081.37174413726,347.6374680591181,10.87,4211,584.384367366695,95,349.07854985711515,1274,3,131,38474
568,Brazil,Historical,EV stock,Cars,PHEV,2017,Vehicles,360,75488,408,11.97,1683,274.67,66,192.89540445344926,2482,3,262,2288
569,Brazil,Historical,EV sales,Vans,BEV,2017,Vehicles,18,69136,201,6.510130114605615,3985,320.39,68,338.31,2053,4.50231892097631,280,90378
570,Brazil,Historical,EV stock,Buses,BEV,2017,Vehicles,8,59690,405,2.93,3714,601.67,85,209.88,1922,5,112,81521
571,Brazil,Historical,EV sales,Buses,BEV,2017,Vehicles,3,41928,441,6.13,1936,364.8249109144832,67,151.93,2114,7,236,50175.386443292206
572,Brazil,Historical,EV sales,Buses,BEV,2018,Vehicles,18,65130,507,1.93,2181,442.31,33,65.09,1389,5,245,50175.06243935284
573,Brazil,Historical,EV stock,Buses,BEV,2018,Vehicles,30,45841,477,7.24,4910,936.83,89,186.58,1746.223943295251,5,157,12838
574,Brazil,Historical,EV sales,Vans,BEV,2018,Vehicles,5,67286,212,1.12,1931.8606221851587,113.29,55,259.43,1884,2,259,50175.0358196794
575,Brazil,Historical,EV sales,Trucks,BEV,2018,Vehicles,40,68020,552,5.72,4492,991.83,46,83.33,2184,4.496824350567429,289,50175.00247127202
576,Brazil,Historical,EV stock,Cars,PHEV,2018,Vehicles,700,30524,376,1.65,4449,640.2249490802722,29,77.13,1910,4.508183441711594,136,88731
577,Brazil,Historical,EV stock,Trucks,BEV,2018,Vehicles,40,55079.770979615576,544,6.441340332367194,2075,451.52,59,65.99052843987582,2403,4.527976956639366,186.74035693303853,69151
578,Brazil,Historical,EV sales,Cars,PHEV,2018,Vehicles,230,55082.30124631434,308,6.94,1044,128.62,60,194.81,1614,4,186.64494341668924,17286
579,Brazil,Historical,EV stock,Vans,BEV,2018,Vehicles,4,77333,176,6.3730978929095095,1118,78.71,28,159.09,1541,2,92,27335
580,Brazil,Historical,EV sales,Cars,BEV,2018,Vehicles,180,66499,515,4.63,1500,309,62,120.39,2073,5,158,87025
581,Brazil,Historical,EV stock,Cars,BEV,2018,Vehicles,350,73667,352,2.28,197,27.74,98,278.41,1572,7,185.33600584190992,50174.95674488272
582,Brazil,Historical,EV sales share,Buses,EV,2018,percent,0.050000000745058,55078.80810344869,292.2622639710213,11.04,3473,293.12,24,113.74,2409,3,186.83612714979563,89642
583,Brazil,Historical,EV stock share,Buses,EV,2018,percent,0.004999999888241,64347,322.2362729794154,6.87,3759,419.5,62,222.22,2293,4,186.20380287597058,92558
584,Brazil,Historical,EV sales share,Vans,EV,2018,percent,0.001399999950081,77329,320,5.03,933,119.42,79,246.88,1717,2,146,50174.90530371962
585,Brazil,Historical,EV stock share,Vans,EV,2018,percent,0.000075999996624887,46347,105,11.1,2907,144.41726787459868,45,346.16346588018445,1948,4,234,41802
586,Brazil,Historical,EV sales share,Cars,EV,2018,percent,0.019999999552965,63651,544,4.46,2687,584.69,54,99.26,1749.426821844884,2,186.14048765091053,37473
587,Brazil,Historical,EV stock share,Cars,EV,2018,percent,0.002499999944121,54029,257,6.460304478712123,878,90.26,26,101.17,1284,3,209,12282
588,Brazil,Historical,EV stock share,Trucks,EV,2018,percent,0.001900000032038,41980,487,6.473356643300536,3299,642.65,85,212.60795908848232,1250,4.45524917429027,273,462
589,Brazil,Historical,EV sales share,Trucks,EV,2018,percent,0.052999999374151,61323,437,8.36,4419,772.44,91,208.24,1010,4.4188554008481145,206,48560
590,Brazil,Historical,EV charging points,EV,Publicly available fast,2018,charging points,4.90000009536743,44705,580,7.83,3090.303374300296,679.99,87,150,1429,3,261,50175.33731459357
591,Brazil,Historical,EV charging points,EV,Publicly available slow,2018,charging points,26,53233,430,6.4724704116094545,3018,519.1,68.92057584664413,227.91,1332,6,186.88136858195,88703
592,Brazil,Historical,EV charging points,EV,Publicly available fast,2019,charging points,4.90000009536743,63502,477,1.54,2798,533.86,63,132.66385193715666,1192,7,251,56567
593,Brazil,Historical,EV charging points,EV,Publicly available slow,2019,charging points,220,55081.03738648419,293,9.13,4852,568.65,63,215.02,1382,4.455515858420233,252,45727
594,Brazil,Historical,EV sales share,Trucks,EV,2019,percent,0.023000000044704,55715,585,8.63,3784,885.46,71,121.37,1749.8293001134628,2,100,78725
595,Brazil,Historical,EV stock share,Trucks,EV,2019,percent,0.003000000026077,55079.158393814796,215,6.53,2800,240.8,80,394.41712929903633,1932,3,251,82040
596,Brazil,Historical,EV stock share,Cars,EV,2019,percent,0.007000000216067,30169,398.07848248913416,8.38,460,84.82,61,132.32,1087,2,245,50175.561295994696
597,Brazil,Historical,EV sales share,Cars,EV,2019,percent,0.086000002920628,49364,300,9.31,2871,344.52,57,243.04238851592558,1937,3,209,47775
598,Brazil,Historical,EV stock share,Vans,EV,2019,percent,0.000280000007479,55082.814653567315,196,6.438280096521004,820,64.29,28,142.86,1542,3,177,6739
599,Brazil,Historical,EV sales share,Vans,EV,2019,percent,0.003700000001118,35583,352.08887164390507,4.6,1319.15444059713,156.75,51,87.33,2216,4,249,2998
600,Brazil,Historical,EV stock share,Buses,EV,2019,percent,0.017000000923872,75544,477,6.89,2595.349681784979,494.74,72,150.94,1751.261742576903,3,214,50174.91538069643
601,Brazil,Historical,EV sales share,Buses,EV,2019,percent,0.068999998271465,56957,77.74206564280496,1.08,2078.3620019201644,7.07,57,471.07,2327,4.523405097925136,249,50175.17814503928
602,Brazil,Historical,EV stock,Cars,BEV,2019,Vehicles,890,36751,503.45634607919123,4.85,3342,715.19,67,125.23,2180,6,195,42046
603,Brazil,Historical,EV sales,Cars,BEV,2019,Vehicles,540,70977,573,6.359828389899214,4677,1071.97,80.99657949577548,136.42440274329044,1557,2,185.7210672213892,68774
604,Brazil,Historical,EV stock,Vans,BEV,2019,Vehicles,15,67291,244,6.416667367202068,2088,203.79,84,344.26,1270,7,78,62820
605,Brazil,Historical,EV sales,Cars,PHEV,2019,Vehicles,1400,63932,296,11.95,2301,272.44,28,133.90780180593822,1613,5,165,90215
606,Brazil,Historical,EV stock,Trucks,BEV,2019,Vehicles,63,56689,372,11.3,872,129.75,69,185.48,1480,3,159,13596
607,Brazil,Historical,EV stock,Cars,PHEV,2019,Vehicles,2100,57542,334,6.86,2596.3820001910567,350.17,81,307.41997018760065,2194,5,103,49140
608,Brazil,Historical,EV sales,Trucks,BEV,2019,Vehicles,23,69420,445,6.38,3923.946436376894,671.06,61,137.08,1750.0825015248174,4.490076477135976,185.7204320187559,41428
609,Brazil,Historical,EV sales,Vans,BEV,2019,Vehicles,14,68488,282,4.24,2645,298.36,87,308.51,1749.861424626058,5,144,33720
610,Brazil,Historical,EV stock,Buses,BEV,2019,Vehicles,99,42856,106,6.481171082637329,1803.9122625953987,4.41,72,679.25,1812,6,92,50175.37377785305
611,Brazil,Historical,EV sales,Buses,BEV,2019,Vehicles,32,61824,514,2.61,4088,840.49,21,40.86,1133,4,167,88522
612,Brazil,Historical,EV sales,Buses,BEV,2020,Vehicles,37,75519,256,8.22,3119,319.39,46,179.69,2468,7,185.39155821062647,50174.911445930884
613,Brazil,Historical,EV stock,Buses,BEV,2020,Vehicles,95,62088,257,1.82,3156.7700653272914,351.68,45,175.1,1749.6428192418666,4.513778539799124,215,50175.095492635686
614,Brazil,Historical,EV sales,Vans,BEV,2020,Vehicles,58,75984,184,6.423599835014091,2454,180.61,49,266.3,1267,7,137,50174.90970472633
615,Brazil,Historical,EV sales,Trucks,BEV,2020,Vehicles,15,55079.37530819979,452,4.36,2533.8896502491016,459.14068189751856,69,152.65,1659,6,277,77443
616,Brazil,Historical,EV stock,Buses,FCEV,2020,Vehicles,1,57309,124.62528763811216,6.466805733336381,3973,329.53451269382174,73,528.99,1750.5026610530483,2,91,93080
617,Brazil,Historical,EV sales,Buses,FCEV,2020,Vehicles,1,59709,378,11.11,209,31.6,69,227.77008667118378,1799,4.541083950343431,205,521
618,Brazil,Historical,EV stock,Cars,PHEV,2020,Vehicles,3800,48240,266,2.11,3914,456.6005857866576,94,353.38,2320,6,80,50509
619,Brazil,Historical,EV stock,Trucks,BEV,2020,Vehicles,78,48023,510,6.6,4654.846231140345,860.88,71,144.75967052204012,2425,7,183,77163
620,Brazil,Historical,EV sales,Cars,PHEV,2020,Vehicles,1800,50004,421,4.91,3016,507.89,59.84734987128335,173.4,2423,4.512229419816437,127,24976
621,Brazil,Historical,EV stock,Vans,BEV,2020,Vehicles,27,73840,158,6.459191396272536,2561.6261480465414,160.812045304413,76,481.01,1050,6,185.41752343809495,69244
622,Brazil,Historical,EV sales,Cars,BEV,2020,Vehicles,800,70908,394.10830521108585,9.39,1487,189.15,48.44068265134909,110.06,2474,6,150,76009
623,Brazil,Historical,EV stock,Cars,BEV,2020,Vehicles,1600,30802,543,10.14,794.7642630555765,286.49,27,49.72,1650,6,174,50175.52470180469
624,Brazil,Historical,EV sales share,Buses,EV,2020,percent,0.109999999403954,46407,232,4.74,4942,458.62,26,172.66119501282674,2028,3,187.46891656644857,20888
625,Brazil,Historical,EV stock share,Buses,EV,2020,percent,0.016000000759959,38974,425,9.46,303,51.51,46,108.24,1460,5,196,59254
626,Brazil,Historical,EV sales share,Vans,EV,2020,percent,0.01799999922514,68812,319,7.71,1806,230.45,91,285.27,1749.086860496275,4.483458131329363,104,7821
627,Brazil,Historical,EV stock share,Vans,EV,2020,percent,0.000479999987874,46007,181,1.06,2542.911836876081,187.5548070853414,86.409840033729,508.29,1910,4.455179780014081,125,50175.32520195582
628,Brazil,Historical,EV sales share,Cars,EV,2020,percent,0.159999996423721,55078.7621988691,548,1.94,1642,359.93,85,155.11,1635,5,98,89126
629,Brazil,Historical,EV stock share,Cars,EV,2020,percent,0.013000000268221,42035,542,6.4673579132104715,-820.6762860920198,28.83,26,47.97,1536,4.529333021010617,187.65892539663548,18870
630,Brazil,Historical,EV stock share,Trucks,EV,2020,percent,0.00359999993816,37214,175,9,1750,122.5,40,228.57,2344,2,189,16915
631,Brazil,Historical,EV sales share,Trucks,EV,2020,percent,0.017000000923872,55082.3574919462,144,5.86,2332,134.32,43,298.61,2122,4,145,17158
632,Brazil,Historical,EV charging points,EV,Publicly available fast,2020,charging points,4.90000009536743,55081.60848634772,148,8.99,2986,176.77,74,500,2428,3,186.79152254626584,32788
633,Brazil,Historical,EV charging points,EV,Publicly available slow,2020,charging points,400,55079.21042926348,497,8.38,2514.034286624207,513.4055810556197,25,50.3,2384,3,293,80820
634,Brazil,Historical,EV charging points,EV,Publicly available fast,2021,charging points,4.90000009536743,59907,254,8.29,3885,394.72,78,307.09,1749.2989848895647,4,175,50175.120902776966
635,Brazil,Historical,EV charging points,EV,Publicly available slow,2021,charging points,800,50235,582,9.06,3478,809.68,58.50988154543238,63.57,1746.5341276816512,6,187.08104158000467,2265
636,Brazil,Historical,EV sales share,Trucks,EV,2021,percent,0.230000004172325,39034,277,6.46,2923,323.87,27,97.47,1003,7,124,21538
637,Brazil,Historical,EV stock share,Trucks,EV,2021,percent,0.017000000923872,79138,421,3.09,2693,450.8919406175901,73,173.4,1672,7,185.09934511821123,66299
638,Brazil,Historical,EV stock share,Cars,EV,2021,percent,0.046000000089407,55133,113,7.09,308,13.92,91,805.31,1250,5,75,37271
639,Brazil,Historical,EV sales share,Cars,EV,2021,percent,0.899999976158142,70344,458,6.449002738322285,733,218.69719075938838,65,141.92,1200,2,259,62770
640,Brazil,Historical,EV stock share,Vans,EV,2021,percent,0.00289999996312,47711,386,1.34,386,59.6,20,51.81,1505,4,159,87589
641,Brazil,Historical,EV sales share,Vans,EV,2021,percent,0.035999998450279,55082.69143349132,542,11.12,4198,775.6028036814002,21,-85.38524636605163,1499,5,226,11821
642,Brazil,Historical,EV stock share,Buses,EV,2021,percent,0.063000001013279,51263,572,5.8,1001,229.03,88,153.85,1063,5,206,50175.26462525524
643,Brazil,Historical,EV sales share,Buses,EV,2021,percent,0.730000019073486,47047,350,4.61,976,136.64,82,234.29,1750,4,172,23491
644,Brazil,Historical,EV stock,Cars,BEV,2021,Vehicles,4400,41231,156,4.02,4852,302.76,46,294.87,2076,5,137,46941
645,Brazil,Historical,EV sales,Cars,BEV,2021,Vehicles,2900,65897,200,1.04,2737,218.96,77,385,1749.8550613620032,6,186.0083143361704,42360
646,Brazil,Historical,EV stock,Vans,BEV,2021,Vehicles,170,51873,258,6.475112302287005,2484.182413037647,247.43340713106852,23,89.15,2159,5,184,50175.241718729034
647,Brazil,Historical,EV sales,Cars,FCEV,2021,Vehicles,1,52108,493,4.87,983.1318366324367,256.95,69,140.7105235216397,1574,3,285,50175.25344482236
648,Brazil,Historical,EV stock,Cars,FCEV,2021,Vehicles,1,58939,432,2.82,3819.560333557151,643.33,67.08819020770844,188.6413625937492,1374,3,186.44073868943514,71171
649,Brazil,Historical,EV sales,Cars,PHEV,2021,Vehicles,11000,39594,129,6.95,2995.437798949635,203.77,53,410.85,2234,2,138,32496
650,Brazil,Historical,EV stock,Trucks,BEV,2021,Vehicles,370,50515,475.2515967461744,1.94,624,224.7902876039709,56.49504305790575,121.52,1706,2,200,78328
651,Brazil,Historical,EV stock,Cars,PHEV,2021,Vehicles,15000,77306,428,6.433269601723035,297,50.85,77,179.91,2139,3,239,63022
652,Brazil,Historical,EV sales,Vans,BEV,2021,Vehicles,150,75963,353,10.79,4645,655.87,20,56.66,1196,4.459448608776665,176,79066
653,Brazil,Historical,EV stock,Buses,FCEV,2021,Vehicles,1,60091,587,5.67,2435,571.74,24,-101.02449753603767,2423,6,151,56143
654,Brazil,Historical,EV sales,Trucks,BEV,2021,Vehicles,290,46145,412,3.93,4264,702.71,94,228.16,1746.4812424728625,7,89,16842
655,Brazil,Historical,EV stock,Buses,BEV,2021,Vehicles,360,39380,458.85988213294047,9.96,3376.19189158072,607.87,22,56.99,2095,4,90,67092
656,Brazil,Historical,EV sales,Buses,BEV,2021,Vehicles,240,55083.01486285692,509,5.95,1922,437.63244505022635,64,125.74,2130,6,288,3591
657,Brazil,Historical,EV sales,Buses,BEV,2022,Vehicles,610,30625,115,8.53,3060,140.76,81,704.35,1037,4.378765026349434,90,23986
658,Brazil,Historical,EV stock,Buses,BEV,2022,Vehicles,950,77006,512,11.61,3237,662.94,72,140.62,1943,4,185.24542216005256,11653
659,Brazil,Historical,EV sales,Trucks,BEV,2022,Vehicles,710,54641,597,9.45,2965,708.04,99,165.83,1871,3,225,16587
660,Brazil,Historical,EV stock,Buses,FCEV,2022,Vehicles,2,51414,569,9.73,3877,882.41,92,177.31591885467012,1748.311530529028,7,88,50175.237899189284
661,Brazil,Historical,EV sales,Buses,FCEV,2022,Vehicles,2,46058,263,2.1,3472,365.25,62.21219888333772,288.97,1967,3,209,67324
662,Brazil,Historical,EV sales,Vans,BEV,2022,Vehicles,520,46591,366,8.12,3372,493.66,57.83963259664341,193.99,1324,4,129,50175.30093422065
663,Brazil,Historical,EV stock,Cars,PHEV,2022,Vehicles,26000,36060,181,6.85,392,28.38,82,453.04,1484,4,261,72369
664,Brazil,Historical,EV stock,Trucks,BEV,2022,Vehicles,1100,53063,111,10.7,1882,83.56,82,738.74,1276,6,249,45855
665,Brazil,Historical,EV sales,Cars,PHEV,2022,Vehicles,10000,53331,429.0298932208068,11.21,1644,331.43,52,103.17,1748.6996530335784,3,159,47099
666,Brazil,Historical,EV stock,Cars,FCEV,2022,Vehicles,3,50454,161,6.29,3340.9037982931586,287.48,79,434.18268884999094,1748.9584766858495,3,130,69564
667,Brazil,Historical,EV sales,Cars,FCEV,2022,Vehicles,2,75648,338.29878713349865,7.16,1469,178.63,84,276.32,1152,5,254,84631
668,Brazil,Historical,EV stock,Vans,BEV,2022,Vehicles,1100,55353,374.33981578684967,1.26,2272.3468637021488,334.92,98,275.28,1748.9679576642973,3,171,50175.180488654885
669,Brazil,Historical,EV sales,Cars,BEV,2022,Vehicles,8500,55078.26854706543,112,6.464647397702019,926,41.48,81,723.21,1750.8247871203394,4.457225688495606,162,99115
670,Brazil,Historical,EV stock,Cars,BEV,2022,Vehicles,13000,37675,461.4611026974839,2.55,1164,281.4555395603729,55,99.82,1837,4.540414060444812,181,98170
671,Brazil,Historical,EV sales share,Buses,EV,2022,percent,1.70000004768372,78746,298,1.07,852.9103883176303,31.35,91,305.37,1708,4,267,78483
672,Brazil,Historical,EV stock share,Buses,EV,2022,percent,0.170000001788139,69861,101,11.28,2601.4342145927917,127.84806388573861,78,772.28,1478,4,166,44327
673,Brazil,Historical,EV sales share,Vans,EV,2022,percent,0.129999995231628,39410,448.7259927078018,10.91,3388.997354579159,594.9,62.13263160030125,176.62,2463,5,187.8067561682631,5512
674,Brazil,Historical,EV stock share,Vans,EV,2022,percent,0.01799999922514,35000,416,6.5005569150965155,4926.031556189708,798.89,29,69.71,1322,2,239,28468
675,Brazil,Historical,EV sales share,Cars,EV,2022,percent,1.20000004768372,54361,374,6.48,3891.9898045155564,587.03,98,262.03,1747.630988109249,4.465546576783935,139,21193
676,Brazil,Historical,EV stock share,Cars,EV,2022,percent,0.089000001549721,60401,444.18873166014595,9.18,1337,316.07,52,87.99,1146,4.485206789497115,78,50175.135331951744
677,Brazil,Historical,EV stock share,Trucks,EV,2022,percent,0.046999998390675,34142,99.14150128240368,2.82,256,14.03,94,686.13,2032,5,188.0586584269749,34365
678,Brazil,Historical,EV sales share,Trucks,EV,2022,percent,0.550000011920929,72664,117,6.01,3148,193.1483275189048,33,282.05,1853,5,83,49491
679,Brazil,Historical,EV charging points,EV,Publicly available fast,2022,charging points,4.90000009536743,55079.42416481196,392,9.22,2503.604486973045,397.95426509515266,23,58.67,2346,3,151,76490
680,Brazil,Historical,EV charging points,EV,Publicly available slow,2022,charging points,3000,47976,239,5.64,830,79.35,99,414.23,1196,4,187.1132722079037,34471
681,Brazil,Historical,EV charging points,EV,Publicly available fast,2023,charging points,4.90000009536743,31656,565.0235161949877,6.463232530064844,4408,1027.95,56,96.05,1188,2,186,84794
